date,crop,zone,price,quantity_sold_kg
2026-05-01,Grapes,Zone A,109.68,81.2
2026-05-01,Grapes,Zone B,115.46,21.0
2026-05-01,Apple,Zone A,188.41,67.1
2026-05-01,Apple,Zone B,201.32,48.9
2026-05-01,Banana,Zone A,46.47,25.3
2026-05-01,Banana,Zone B,44.94,87.2
2026-05-01,Strawberry,Zone A,182.58,58.4
2026-05-01,Strawberry,Zone B,179.11,81.1
2026-05-02,Tomato,Zone A,20.41,35.2
2026-05-02,Tomato,Zone B,19.76,23.4
2026-05-02,Onion,Zone A,44.21,56.9
2026-05-02,Onion,Zone B,45.84,87.7
2026-05-02,Potato,Zone A,26.1,91.9
2026-05-02,Potato,Zone B,26.08,31.4
2026-05-02,Garlic,Zone A,162.95,22.0
2026-05-02,Garlic,Zone B,159.28,45.3
2026-05-02,Ginger,Zone A,95.41,52.0
2026-05-02,Ginger,Zone B,90.74,83.3
2026-05-02,Capsicum,Zone A,39.58,67.4
2026-05-02,Capsicum,Zone B,39.62,27.6
2026-05-02,Cauliflower,Zone A,28.84,47.0
2026-05-02,Cauliflower,Zone B,28.54,51.4
2026-05-02,Chilli,Zone A,55.88,63.9
2026-05-02,Chilli,Zone B,52.74,58.9
2026-05-02,Grapes,Zone A,111.86,95.8
2026-05-02,Grapes,Zone B,109.4,97.5
2026-05-02,Apple,Zone A,180.73,25.4
2026-05-02,Apple,Zone B,171.83,58.1
2026-05-02,Banana,Zone A,43.12,95.5
2026-05-02,Banana,Zone B,45.12,53.3
2026-05-02,Strawberry,Zone A,168.6,32.7
2026-05-02,Strawberry,Zone B,173.02,74.7
2026-05-03,Tomato,Zone A,19.26,30.4
2026-05-03,Tomato,Zone B,19.51,78.0
2026-05-03,Onion,Zone A,47.73,49.6
2026-05-03,Onion,Zone B,48.13,25.0
2026-05-03,Potato,Zone A,24.7,36.8
2026-05-03,Potato,Zone B,24.52,38.7
2026-05-03,Garlic,Zone A,163.46,93.3
2026-05-03,Garlic,Zone B,172.22,82.9
2026-05-03,Ginger,Zone A,91.05,46.5
2026-05-03,Ginger,Zone B,88.28,30.2
2026-05-03,Capsicum,Zone A,39.7,97.7
2026-05-03,Capsicum,Zone B,38.44,67.4
2026-05-03,Cauliflower,Zone A,29.96,59.1
2026-05-03,Cauliflower,Zone B,29.14,21.6
2026-05-03,Chilli,Zone A,53.28,80.0
2026-05-03,Chilli,Zone B,55.6,26.5
2026-05-03,Grapes,Zone A,110.8,91.3
2026-05-03,Grapes,Zone B,113.93,41.3
2026-05-03,Apple,Zone A,190.11,83.3
2026-05-03,Apple,Zone B,182.65,31.4
2026-05-03,Banana,Zone A,44.92,39.7
2026-05-03,Banana,Zone B,47.06,46.2
2026-05-03,Strawberry,Zone A,185.59,31.7
2026-05-03,Strawberry,Zone B,182.47,45.6
2026-05-04,Tomato,Zone A,21.15,62.9
2026-05-04,Tomato,Zone B,21.51,71.7
2026-05-04,Onion,Zone A,47.43,29.6
2026-05-04,Onion,Zone B,47.94,78.8
2026-05-04,Potato,Zone A,24.82,42.6
2026-05-04,Potato,Zone B,24.8,53.8
2026-05-04,Garlic,Zone A,158.64,40.9
2026-05-04,Garlic,Zone B,160.4,22.0
2026-05-04,Ginger,Zone A,93.28,26.3
2026-05-04,Ginger,Zone B,91.11,92.8
2026-05-04,Capsicum,Zone A,38.98,64.4
2026-05-04,Capsicum,Zone B,38.88,80.7
2026-05-04,Cauliflower,Zone A,28.3,42.1
2026-05-04,Cauliflower,Zone B,29.3,56.3
2026-05-04,Chilli,Zone A,51.57,96.5
2026-05-04,Chilli,Zone B,51.55,89.4
2026-05-04,Grapes,Zone A,109.42,45.2
2026-05-04,Grapes,Zone B,112.53,64.0
2026-05-04,Apple,Zone A,193.61,51.6
2026-05-04,Apple,Zone B,188.71,86.9
2026-05-04,Banana,Zone A,42.16,65.2
2026-05-04,Banana,Zone B,43.14,90.7
2026-05-04,Strawberry,Zone A,175.0,30.5
2026-05-04,Strawberry,Zone B,166.0,25.4
2026-05-05,Tomato,Zone A,19.34,95.2
2026-05-05,Tomato,Zone B,18.89,80.4
2026-05-05,Onion,Zone A,46.52,53.0
2026-05-05,Onion,Zone B,48.07,59.4
2026-05-05,Potato,Zone A,25.16,71.3
2026-05-05,Potato,Zone B,24.9,32.4
2026-05-05,Garlic,Zone A,169.32,55.9
2026-05-05,Garlic,Zone B,160.08,92.9
2026-05-05,Ginger,Zone A,86.01,71.6
2026-05-05,Ginger,Zone B,88.25,24.2
2026-05-05,Capsicum,Zone A,40.46,23.4
2026-05-05,Capsicum,Zone B,40.44,38.6
2026-05-05,Cauliflower,Zone A,29.82,60.0
2026-05-05,Cauliflower,Zone B,28.55,80.5
2026-05-05,Chilli,Zone A,53.79,81.2
2026-05-05,Chilli,Zone B,55.9,73.6
2026-05-05,Grapes,Zone A,112.62,23.2
2026-05-05,Grapes,Zone B,112.97,36.7
2026-05-05,Apple,Zone A,182.49,76.1
2026-05-05,Apple,Zone B,191.22,49.4
2026-05-05,Banana,Zone A,45.54,37.0
2026-05-05,Banana,Zone B,46.93,93.2
2026-05-05,Strawberry,Zone A,181.17,64.5
2026-05-05,Strawberry,Zone B,184.56,32.8
2026-05-06,Tomato,Zone A,19.57,46.8
2026-05-06,Tomato,Zone B,19.13,40.8
2026-05-06,Onion,Zone A,42.54,22.3
2026-05-06,Onion,Zone B,43.64,72.1
2026-05-06,Potato,Zone A,24.84,34.8
2026-05-06,Potato,Zone B,24.11,84.4
2026-05-06,Garlic,Zone A,168.79,36.0
2026-05-06,Garlic,Zone B,164.81,79.8
2026-05-06,Ginger,Zone A,94.29,90.9
2026-05-06,Ginger,Zone B,95.36,48.9
2026-05-06,Capsicum,Zone A,38.6,65.3
2026-05-06,Capsicum,Zone B,39.39,40.2
2026-05-06,Cauliflower,Zone A,29.58,37.3
2026-05-06,Cauliflower,Zone B,29.27,46.7
2026-05-06,Chilli,Zone A,55.97,77.6
2026-05-06,Chilli,Zone B,54.81,51.3
2026-05-06,Grapes,Zone A,116.59,58.4
2026-05-06,Grapes,Zone B,113.67,83.6
2026-05-06,Apple,Zone A,199.25,26.2
2026-05-06,Apple,Zone B,186.46,20.0
2026-05-06,Banana,Zone A,41.35,20.9
2026-05-06,Banana,Zone B,42.12,20.0
2026-05-06,Strawberry,Zone A,182.29,96.9
2026-05-06,Strawberry,Zone B,173.24,49.4
2026-05-07,Tomato,Zone A,21.06,79.3
2026-05-07,Tomato,Zone B,20.09,42.4
2026-05-07,Onion,Zone A,44.95,22.8
2026-05-07,Onion,Zone B,44.3,31.3
2026-05-07,Potato,Zone A,25.75,98.7
2026-05-07,Potato,Zone B,25.72,29.6
2026-05-07,Garlic,Zone A,168.06,83.4
2026-05-07,Garlic,Zone B,167.12,94.6
2026-05-07,Ginger,Zone A,84.37,78.0
2026-05-07,Ginger,Zone B,86.76,90.9
2026-05-07,Capsicum,Zone A,40.04,21.8
2026-05-07,Capsicum,Zone B,40.99,25.1
2026-05-07,Cauliflower,Zone A,29.88,51.8
2026-05-07,Cauliflower,Zone B,30.28,23.0
2026-05-07,Chilli,Zone A,54.48,34.0
2026-05-07,Chilli,Zone B,52.5,91.8
2026-05-07,Grapes,Zone A,115.83,90.1
2026-05-07,Grapes,Zone B,113.6,77.5
2026-05-07,Apple,Zone A,175.26,73.7
2026-05-07,Apple,Zone B,185.2,35.0
2026-05-07,Banana,Zone A,46.99,99.7
2026-05-07,Banana,Zone B,44.18,65.1
2026-05-07,Strawberry,Zone A,187.31,76.2
2026-05-07,Strawberry,Zone B,190.78,77.2
2026-05-08,Tomato,Zone A,20.14,27.1
2026-05-08,Tomato,Zone B,20.27,85.7
2026-05-08,Onion,Zone A,44.74,92.1
2026-05-08,Onion,Zone B,46.02,63.3
2026-05-08,Potato,Zone A,24.83,52.6
2026-05-08,Potato,Zone B,24.71,49.8
2026-05-08,Garlic,Zone A,171.32,31.8
2026-05-08,Garlic,Zone B,170.05,91.2
2026-05-08,Ginger,Zone A,90.91,96.9
2026-05-08,Ginger,Zone B,88.55,40.3
2026-05-08,Capsicum,Zone A,39.86,71.6
2026-05-08,Capsicum,Zone B,38.4,63.1
2026-05-08,Cauliflower,Zone A,31.49,47.5
2026-05-08,Cauliflower,Zone B,31.56,98.6
2026-05-08,Chilli,Zone A,52.38,70.6
2026-05-08,Chilli,Zone B,54.09,88.1
2026-05-08,Grapes,Zone A,115.04,83.4
2026-05-08,Grapes,Zone B,113.69,51.7
2026-05-08,Apple,Zone A,203.21,99.2
2026-05-08,Apple,Zone B,197.9,61.6
2026-05-08,Banana,Zone A,44.45,64.0
2026-05-08,Banana,Zone B,46.94,79.2
2026-05-08,Strawberry,Zone A,187.53,59.1
2026-05-08,Strawberry,Zone B,180.75,86.9
2026-05-09,Tomato,Zone A,20.44,61.8
2026-05-09,Tomato,Zone B,20.25,37.5
2026-05-09,Onion,Zone A,44.0,80.1
2026-05-09,Onion,Zone B,42.93,71.2
2026-05-09,Potato,Zone A,25.55,91.6
2026-05-09,Potato,Zone B,24.26,20.0
2026-05-09,Garlic,Zone A,164.76,28.6
2026-05-09,Garlic,Zone B,160.01,25.8
2026-05-09,Ginger,Zone A,92.11,52.5
2026-05-09,Ginger,Zone B,96.5,63.4
2026-05-09,Capsicum,Zone A,39.35,21.9
2026-05-09,Capsicum,Zone B,36.95,29.7
2026-05-09,Cauliflower,Zone A,29.7,25.7
2026-05-09,Cauliflower,Zone B,28.48,96.1
2026-05-09,Chilli,Zone A,53.95,52.2
2026-05-09,Chilli,Zone B,55.43,44.0
2026-05-09,Grapes,Zone A,106.23,54.3
2026-05-09,Grapes,Zone B,109.55,58.3
2026-05-09,Apple,Zone A,183.95,59.3
2026-05-09,Apple,Zone B,183.79,45.6
2026-05-09,Banana,Zone A,43.58,88.9
2026-05-09,Banana,Zone B,42.49,63.1
2026-05-09,Strawberry,Zone A,175.37,69.6
2026-05-09,Strawberry,Zone B,170.71,97.7
2026-05-10,Tomato,Zone A,19.23,23.1
2026-05-10,Tomato,Zone B,19.96,92.5
2026-05-10,Onion,Zone A,45.04,26.6
2026-05-10,Onion,Zone B,45.69,77.2
2026-05-10,Potato,Zone A,25.96,79.9
2026-05-10,Potato,Zone B,25.52,98.7
2026-05-10,Garlic,Zone A,150.23,82.2
2026-05-10,Garlic,Zone B,156.88,37.3
2026-05-10,Ginger,Zone A,85.7,30.3
2026-05-10,Ginger,Zone B,91.78,82.5
2026-05-10,Capsicum,Zone A,41.56,60.2
2026-05-10,Capsicum,Zone B,41.62,75.8
2026-05-10,Cauliflower,Zone A,30.67,72.3
2026-05-10,Cauliflower,Zone B,28.59,66.9
2026-05-10,Chilli,Zone A,56.05,92.2
2026-05-10,Chilli,Zone B,55.16,33.0
2026-05-10,Grapes,Zone A,106.24,28.8
2026-05-10,Grapes,Zone B,104.72,87.0
2026-05-10,Apple,Zone A,178.28,20.5
2026-05-10,Apple,Zone B,182.41,84.5
2026-05-10,Banana,Zone A,47.84,23.5
2026-05-10,Banana,Zone B,45.64,47.2
2026-05-10,Strawberry,Zone A,188.36,38.3
2026-05-10,Strawberry,Zone B,182.48,76.1
2026-05-11,Tomato,Zone A,20.16,31.1
2026-05-11,Tomato,Zone B,21.22,95.7
2026-05-11,Onion,Zone A,45.06,49.3
2026-05-11,Onion,Zone B,46.0,21.6
2026-05-11,Potato,Zone A,25.45,70.8
2026-05-11,Potato,Zone B,24.27,57.9
2026-05-11,Garlic,Zone A,157.18,53.8
2026-05-11,Garlic,Zone B,151.02,41.0
2026-05-11,Ginger,Zone A,92.97,52.1
2026-05-11,Ginger,Zone B,97.19,92.5
2026-05-11,Capsicum,Zone A,40.24,33.0
2026-05-11,Capsicum,Zone B,41.74,73.2
2026-05-11,Cauliflower,Zone A,31.02,49.9
2026-05-11,Cauliflower,Zone B,29.27,25.3
2026-05-11,Chilli,Zone A,55.17,53.1
2026-05-11,Chilli,Zone B,56.87,38.6
2026-05-11,Grapes,Zone A,103.01,76.1
2026-05-11,Grapes,Zone B,101.97,24.8
2026-05-11,Apple,Zone A,190.07,73.3
2026-05-11,Apple,Zone B,197.49,20.7
2026-05-11,Banana,Zone A,45.36,93.7
2026-05-11,Banana,Zone B,48.06,84.1
2026-05-11,Strawberry,Zone A,174.04,58.3
2026-05-11,Strawberry,Zone B,168.8,51.0
2026-05-12,Tomato,Zone A,20.33,84.3
2026-05-12,Tomato,Zone B,19.69,30.2
2026-05-12,Onion,Zone A,46.35,25.4
2026-05-12,Onion,Zone B,45.09,99.0
2026-05-12,Potato,Zone A,24.66,80.3
2026-05-12,Potato,Zone B,25.85,48.9
2026-05-12,Garlic,Zone A,152.65,24.8
2026-05-12,Garlic,Zone B,154.76,89.7
2026-05-12,Ginger,Zone A,89.03,73.7
2026-05-12,Ginger,Zone B,95.71,51.3
2026-05-12,Capsicum,Zone A,41.61,79.9
2026-05-12,Capsicum,Zone B,39.22,69.2
2026-05-12,Cauliflower,Zone A,31.83,71.7
2026-05-12,Cauliflower,Zone B,31.5,32.6
2026-05-12,Chilli,Zone A,54.6,81.8
2026-05-12,Chilli,Zone B,55.25,22.5
2026-05-12,Grapes,Zone A,101.73,91.3
2026-05-12,Grapes,Zone B,102.25,71.3
2026-05-12,Apple,Zone A,182.02,57.2
2026-05-12,Apple,Zone B,188.09,93.4
2026-05-12,Banana,Zone A,44.24,46.2
2026-05-12,Banana,Zone B,43.44,95.9
2026-05-12,Strawberry,Zone A,178.56,89.7
2026-05-12,Strawberry,Zone B,182.92,75.6
2026-05-13,Tomato,Zone A,21.02,72.9
2026-05-13,Tomato,Zone B,20.97,57.5
2026-05-13,Onion,Zone A,43.12,47.4
2026-05-13,Onion,Zone B,43.22,70.5
2026-05-13,Potato,Zone A,23.93,41.7
2026-05-13,Potato,Zone B,23.97,61.1
2026-05-13,Garlic,Zone A,162.11,92.6
2026-05-13,Garlic,Zone B,157.84,47.9
2026-05-13,Ginger,Zone A,90.56,61.4
2026-05-13,Ginger,Zone B,87.63,41.1
2026-05-13,Capsicum,Zone A,40.2,81.5
2026-05-13,Capsicum,Zone B,40.94,31.1
2026-05-13,Cauliflower,Zone A,30.3,75.0
2026-05-13,Cauliflower,Zone B,30.47,63.4
2026-05-13,Chilli,Zone A,55.3,66.5
2026-05-13,Chilli,Zone B,52.61,78.0
2026-05-13,Grapes,Zone A,115.4,36.5
2026-05-13,Grapes,Zone B,116.79,86.4
2026-05-13,Apple,Zone A,180.09,59.8
2026-05-13,Apple,Zone B,174.37,58.7
2026-05-13,Banana,Zone A,44.21,63.0
2026-05-13,Banana,Zone B,42.72,68.5
2026-05-13,Strawberry,Zone A,182.1,85.0
2026-05-13,Strawberry,Zone B,182.34,20.3
2026-05-14,Tomato,Zone A,20.05,94.2
2026-05-14,Tomato,Zone B,19.31,99.3
2026-05-14,Onion,Zone A,44.57,65.4
2026-05-14,Onion,Zone B,44.28,24.1
2026-05-14,Potato,Zone A,25.78,67.6
2026-05-14,Potato,Zone B,24.77,51.0
2026-05-14,Garlic,Zone A,149.98,48.9
2026-05-14,Garlic,Zone B,157.62,24.4
2026-05-14,Ginger,Zone A,91.47,63.9
2026-05-14,Ginger,Zone B,91.4,82.7
2026-05-14,Capsicum,Zone A,42.33,36.4
2026-05-14,Capsicum,Zone B,43.01,65.3
2026-05-14,Cauliflower,Zone A,28.16,69.9
2026-05-14,Cauliflower,Zone B,28.02,54.4
2026-05-14,Chilli,Zone A,54.02,65.6
2026-05-14,Chilli,Zone B,52.52,64.2
2026-05-14,Grapes,Zone A,110.58,64.3
2026-05-14,Grapes,Zone B,112.08,37.6
2026-05-14,Apple,Zone A,201.79,36.3
2026-05-14,Apple,Zone B,198.5,96.4
2026-05-14,Banana,Zone A,43.99,98.3
2026-05-14,Banana,Zone B,42.37,58.9
2026-05-14,Strawberry,Zone A,177.49,37.7
2026-05-14,Strawberry,Zone B,172.16,33.3
2026-05-15,Tomato,Zone A,18.91,28.6
2026-05-15,Tomato,Zone B,18.94,44.7
2026-05-15,Onion,Zone A,45.72,50.9
2026-05-15,Onion,Zone B,44.32,28.0
2026-05-15,Potato,Zone A,24.36,55.4
2026-05-15,Potato,Zone B,24.41,50.8
2026-05-15,Garlic,Zone A,160.29,63.3
2026-05-15,Garlic,Zone B,158.89,90.5
2026-05-15,Ginger,Zone A,92.01,61.9
2026-05-15,Ginger,Zone B,88.64,59.9
2026-05-15,Capsicum,Zone A,41.56,68.5
2026-05-15,Capsicum,Zone B,40.05,76.3
2026-05-15,Cauliflower,Zone A,30.79,50.2
2026-05-15,Cauliflower,Zone B,31.0,36.6
2026-05-15,Chilli,Zone A,53.57,39.9
2026-05-15,Chilli,Zone B,53.07,38.5
2026-05-15,Grapes,Zone A,110.84,21.9
2026-05-15,Grapes,Zone B,114.97,39.5
2026-05-15,Apple,Zone A,192.69,84.0
2026-05-15,Apple,Zone B,191.71,47.6
2026-05-15,Banana,Zone A,44.43,77.9
2026-05-15,Banana,Zone B,45.92,27.2
2026-05-15,Strawberry,Zone A,171.78,49.3
2026-05-15,Strawberry,Zone B,182.57,58.3
2026-05-16,Tomato,Zone A,19.88,71.6
2026-05-16,Tomato,Zone B,19.49,84.8
2026-05-16,Onion,Zone A,48.34,49.2
2026-05-16,Onion,Zone B,47.53,27.2
2026-05-16,Potato,Zone A,25.19,75.6
2026-05-16,Potato,Zone B,25.1,26.3
2026-05-16,Garlic,Zone A,166.29,43.5
2026-05-16,Garlic,Zone B,171.7,42.3
2026-05-16,Ginger,Zone A,91.71,44.9
2026-05-16,Ginger,Zone B,93.9,38.5
2026-05-16,Capsicum,Zone A,36.99,72.4
2026-05-16,Capsicum,Zone B,39.24,96.3
2026-05-16,Cauliflower,Zone A,30.51,63.8
2026-05-16,Cauliflower,Zone B,32.43,91.6
2026-05-16,Chilli,Zone A,54.87,35.6
2026-05-16,Chilli,Zone B,54.46,25.4
2026-05-16,Grapes,Zone A,108.3,34.3
2026-05-16,Grapes,Zone B,102.44,57.0
2026-05-16,Apple,Zone A,198.81,32.2
2026-05-16,Apple,Zone B,202.08,39.7
2026-05-16,Banana,Zone A,44.01,81.3
2026-05-16,Banana,Zone B,42.83,21.7
2026-05-16,Strawberry,Zone A,173.7,30.8
2026-05-16,Strawberry,Zone B,173.57,32.5
2026-05-17,Tomato,Zone A,19.82,86.7
2026-05-17,Tomato,Zone B,19.38,42.3
2026-05-17,Onion,Zone A,42.72,28.8
2026-05-17,Onion,Zone B,42.97,71.2
2026-05-17,Potato,Zone A,24.75,50.2
2026-05-17,Potato,Zone B,24.61,56.9
2026-05-17,Garlic,Zone A,167.12,51.6
2026-05-17,Garlic,Zone B,165.33,52.3
2026-05-17,Ginger,Zone A,93.56,95.5
2026-05-17,Ginger,Zone B,89.17,68.4
2026-05-17,Capsicum,Zone A,41.69,80.1
2026-05-17,Capsicum,Zone B,40.95,52.6
2026-05-17,Cauliflower,Zone A,30.01,84.4
2026-05-17,Cauliflower,Zone B,29.31,68.0
2026-05-17,Chilli,Zone A,53.4,68.4
2026-05-17,Chilli,Zone B,53.89,50.1
2026-05-17,Grapes,Zone A,107.0,35.9
2026-05-17,Grapes,Zone B,104.4,54.8
2026-05-17,Apple,Zone A,186.24,89.2
2026-05-17,Apple,Zone B,196.11,79.9
2026-05-17,Banana,Zone A,44.95,39.6
2026-05-17,Banana,Zone B,43.9,38.2
2026-05-17,Strawberry,Zone A,178.71,57.3
2026-05-17,Strawberry,Zone B,178.4,90.6
2026-05-18,Tomato,Zone A,19.79,24.1
2026-05-18,Tomato,Zone B,20.64,91.8
2026-05-18,Onion,Zone A,46.13,24.2
2026-05-18,Onion,Zone B,46.77,50.9
2026-05-18,Potato,Zone A,25.25,67.9
2026-05-18,Potato,Zone B,25.09,61.0
2026-05-18,Garlic,Zone A,165.18,89.5
2026-05-18,Garlic,Zone B,159.37,48.2
2026-05-18,Ginger,Zone A,90.19,33.3
2026-05-18,Ginger,Zone B,90.68,31.7
2026-05-18,Capsicum,Zone A,40.09,22.0
2026-05-18,Capsicum,Zone B,39.93,61.7
2026-05-18,Cauliflower,Zone A,28.35,83.9
2026-05-18,Cauliflower,Zone B,28.48,69.7
2026-05-18,Chilli,Zone A,51.88,61.4
2026-05-18,Chilli,Zone B,52.2,55.1
2026-05-18,Grapes,Zone A,112.18,22.9
2026-05-18,Grapes,Zone B,112.32,78.3
2026-05-18,Apple,Zone A,182.93,97.5
2026-05-18,Apple,Zone B,196.05,50.2
2026-05-18,Banana,Zone A,45.5,77.8
2026-05-18,Banana,Zone B,44.87,31.4
2026-05-18,Strawberry,Zone A,181.37,50.7
2026-05-18,Strawberry,Zone B,185.89,23.4
2026-05-19,Tomato,Zone A,20.32,35.6
2026-05-19,Tomato,Zone B,19.71,53.4
2026-05-19,Onion,Zone A,45.17,63.8
2026-05-19,Onion,Zone B,45.56,93.3
2026-05-19,Potato,Zone A,22.93,88.7
2026-05-19,Potato,Zone B,23.31,58.6
2026-05-19,Garlic,Zone A,152.67,98.5
2026-05-19,Garlic,Zone B,158.26,59.5
2026-05-19,Ginger,Zone A,85.94,92.0
2026-05-19,Ginger,Zone B,87.03,98.4
2026-05-19,Capsicum,Zone A,42.91,40.6
2026-05-19,Capsicum,Zone B,41.6,91.1
2026-05-19,Cauliflower,Zone A,30.52,73.2
2026-05-19,Cauliflower,Zone B,31.01,73.4
2026-05-19,Chilli,Zone A,57.25,74.6
2026-05-19,Chilli,Zone B,58.24,82.3
2026-05-19,Grapes,Zone A,109.9,54.7
2026-05-19,Grapes,Zone B,105.24,95.2
2026-05-19,Apple,Zone A,188.38,99.3
2026-05-19,Apple,Zone B,175.0,67.3
2026-05-19,Banana,Zone A,45.46,85.9
2026-05-19,Banana,Zone B,46.56,87.6
2026-05-19,Strawberry,Zone A,181.33,57.1
2026-05-19,Strawberry,Zone B,170.09,27.9
2026-05-20,Tomato,Zone A,19.86,79.4
2026-05-20,Tomato,Zone B,19.95,46.5
2026-05-20,Onion,Zone A,41.95,58.5
2026-05-20,Onion,Zone B,44.59,25.3
2026-05-20,Potato,Zone A,25.3,54.8
2026-05-20,Potato,Zone B,25.15,32.3
2026-05-20,Garlic,Zone A,153.58,95.0
2026-05-20,Garlic,Zone B,154.7,38.9
2026-05-20,Ginger,Zone A,93.35,96.7
2026-05-20,Ginger,Zone B,94.07,52.4
2026-05-20,Capsicum,Zone A,40.69,68.8
2026-05-20,Capsicum,Zone B,40.29,32.7
2026-05-20,Cauliflower,Zone A,29.19,26.6
2026-05-20,Cauliflower,Zone B,28.5,83.7
2026-05-20,Chilli,Zone A,52.47,59.4
2026-05-20,Chilli,Zone B,50.59,97.6
2026-05-20,Grapes,Zone A,114.73,99.3
2026-05-20,Grapes,Zone B,108.87,34.2
2026-05-20,Apple,Zone A,183.33,49.3
2026-05-20,Apple,Zone B,179.13,86.1
2026-05-20,Banana,Zone A,44.61,23.2
2026-05-20,Banana,Zone B,45.75,46.4
2026-05-20,Strawberry,Zone A,172.84,99.1
2026-05-20,Strawberry,Zone B,173.27,85.7
2026-05-21,Tomato,Zone A,18.87,51.3
2026-05-21,Tomato,Zone B,20.15,28.6
2026-05-21,Onion,Zone A,45.84,62.1
2026-05-21,Onion,Zone B,46.63,42.8
2026-05-21,Potato,Zone A,24.12,40.8
2026-05-21,Potato,Zone B,24.19,76.0
2026-05-21,Garlic,Zone A,154.85,75.1
2026-05-21,Garlic,Zone B,147.79,88.2
2026-05-21,Ginger,Zone A,92.91,84.8
2026-05-21,Ginger,Zone B,90.45,60.7
2026-05-21,Capsicum,Zone A,39.82,52.1
2026-05-21,Capsicum,Zone B,40.14,38.8
2026-05-21,Cauliflower,Zone A,30.97,46.1
2026-05-21,Cauliflower,Zone B,30.8,31.9
2026-05-21,Chilli,Zone A,51.32,67.0
2026-05-21,Chilli,Zone B,51.48,28.6
2026-05-21,Grapes,Zone A,106.37,25.9
2026-05-21,Grapes,Zone B,111.81,75.0
2026-05-21,Apple,Zone A,193.2,54.8
2026-05-21,Apple,Zone B,184.15,71.5
2026-05-21,Banana,Zone A,47.19,67.0
2026-05-21,Banana,Zone B,48.64,36.8
2026-05-21,Strawberry,Zone A,172.82,32.5
2026-05-21,Strawberry,Zone B,175.09,25.3
2026-05-22,Tomato,Zone A,19.6,40.2
2026-05-22,Tomato,Zone B,18.58,59.8
2026-05-22,Onion,Zone A,45.34,76.7
2026-05-22,Onion,Zone B,45.07,30.6
2026-05-22,Potato,Zone A,25.48,53.8
2026-05-22,Potato,Zone B,24.2,93.2
2026-05-22,Garlic,Zone A,163.64,20.6
2026-05-22,Garlic,Zone B,164.71,96.3
2026-05-22,Ginger,Zone A,89.15,99.1
2026-05-22,Ginger,Zone B,86.73,90.7
2026-05-22,Capsicum,Zone A,39.28,96.6
2026-05-22,Capsicum,Zone B,40.23,77.7
2026-05-22,Cauliflower,Zone A,30.4,70.5
2026-05-22,Cauliflower,Zone B,30.26,84.0
2026-05-22,Chilli,Zone A,52.14,58.6
2026-05-22,Chilli,Zone B,55.71,60.1
2026-05-22,Grapes,Zone A,105.39,72.7
2026-05-22,Grapes,Zone B,108.84,60.4
2026-05-22,Apple,Zone A,194.3,99.5
2026-05-22,Apple,Zone B,190.12,69.0
2026-05-22,Banana,Zone A,46.32,84.0
2026-05-22,Banana,Zone B,44.55,77.5
2026-05-22,Strawberry,Zone A,181.41,80.5
2026-05-22,Strawberry,Zone B,174.26,46.6
2026-05-23,Tomato,Zone A,20.02,83.3
2026-05-23,Tomato,Zone B,19.77,90.3
2026-05-23,Onion,Zone A,48.49,68.7
2026-05-23,Onion,Zone B,45.92,45.2
2026-05-23,Potato,Zone A,25.12,44.0
2026-05-23,Potato,Zone B,25.53,23.1
2026-05-23,Garlic,Zone A,160.71,40.3
2026-05-23,Garlic,Zone B,152.75,62.5
2026-05-23,Ginger,Zone A,88.97,55.9
2026-05-23,Ginger,Zone B,85.16,54.4
2026-05-23,Capsicum,Zone A,42.85,41.9
2026-05-23,Capsicum,Zone B,42.89,63.7
2026-05-23,Cauliflower,Zone A,29.75,96.2
2026-05-23,Cauliflower,Zone B,30.45,71.2
2026-05-23,Chilli,Zone A,54.37,24.1
2026-05-23,Chilli,Zone B,56.04,37.1
2026-05-23,Grapes,Zone A,109.87,29.3
2026-05-23,Grapes,Zone B,109.4,99.1
2026-05-23,Apple,Zone A,186.73,63.6
2026-05-23,Apple,Zone B,184.78,74.8
2026-05-23,Banana,Zone A,43.61,95.7
2026-05-23,Banana,Zone B,41.46,30.4
2026-05-23,Strawberry,Zone A,180.92,72.6
2026-05-23,Strawberry,Zone B,187.03,53.2
2026-05-24,Tomato,Zone A,20.32,33.1
2026-05-24,Tomato,Zone B,20.14,94.5
2026-05-24,Onion,Zone A,44.29,63.9
2026-05-24,Onion,Zone B,42.62,98.6
2026-05-24,Potato,Zone A,26.67,20.3
2026-05-24,Potato,Zone B,25.39,82.3
2026-05-24,Garlic,Zone A,170.57,97.2
2026-05-24,Garlic,Zone B,159.62,56.1
2026-05-24,Ginger,Zone A,88.44,82.4
2026-05-24,Ginger,Zone B,86.35,29.8
2026-05-24,Capsicum,Zone A,39.95,26.7
2026-05-24,Capsicum,Zone B,41.61,48.3
2026-05-24,Cauliflower,Zone A,28.93,95.6
2026-05-24,Cauliflower,Zone B,30.2,92.9
2026-05-24,Chilli,Zone A,57.75,81.3
2026-05-24,Chilli,Zone B,57.85,33.0
2026-05-24,Grapes,Zone A,108.45,75.2
2026-05-24,Grapes,Zone B,105.61,99.3
2026-05-24,Apple,Zone A,192.9,47.2
2026-05-24,Apple,Zone B,193.49,80.5
2026-05-24,Banana,Zone A,43.26,84.9
2026-05-24,Banana,Zone B,42.22,35.2
2026-05-24,Strawberry,Zone A,186.47,79.8
